date,mine_id,mine_name,planned_tonnage,actual_tonnage,ore_grade_mn,recovery_rate,crusher_utilization,fleet_availability,operating_hours,downtime_hours,rainfall_mm,shortfall_tonnes,shortfall_percentage,shortfall_event
2026-03-14,gumgaon,Gumgaon Incline Mine,2800,2268,39.5,86.0,92.9,88.6,23.0,1.0,0.0,532,19.0,1
2026-03-15,gumgaon,Gumgaon Incline Mine,2800,2284,38.5,85.3,94.9,89.8,23.5,0.5,0.0,516,18.4,1
2026-03-16,gumgaon,Gumgaon Incline Mine,2800,2302,37.7,84.8,89.2,91.2,22.8,1.2,0.0,498,17.8,1
2026-03-17,gumgaon,Gumgaon Incline Mine,2800,2240,38.7,86.4,96.4,88.7,23.3,0.7,0.0,560,20.0,1
2026-03-18,gumgaon,Gumgaon Incline Mine,2800,2048,33.8,82.8,87.6,86.3,22.6,1.4,0.0,752,26.9,1
2026-03-19,gumgaon,Gumgaon Incline Mine,2800,2219,38.8,86.8,89.3,88.4,22.1,1.9,0.0,581,20.8,1
2026-03-20,gumgaon,Gumgaon Incline Mine,2800,2273,37.5,87.3,93.0,90.4,22.4,1.6,0.0,527,18.8,1
2026-03-21,gumgaon,Gumgaon Incline Mine,2800,2145,39.0,86.6,93.8,86.2,22.9,1.1,0.0,655,23.4,1
2026-03-22,gumgaon,Gumgaon Incline Mine,2800,2338,38.1,86.2,96.6,90.1,23.4,0.6,0.0,462,16.5,1
2026-03-23,gumgaon,Gumgaon Incline Mine,2800,2244,39.9,87.0,88.3,86.5,23.0,1.0,0.0,556,19.9,1
2026-03-24,gumgaon,Gumgaon Incline Mine,2800,2352,37.5,87.3,90.4,87.6,23.3,0.7,0.0,448,16.0,1
2026-03-25,gumgaon,Gumgaon Incline Mine,2800,2300,38.9,87.2,92.6,89.8,23.3,0.7,0.0,500,17.9,1
2026-03-26,gumgaon,Gumgaon Incline Mine,2800,2133,37.7,84.8,93.6,84.9,23.2,0.8,0.0,667,23.8,1
2026-03-27,gumgaon,Gumgaon Incline Mine,2800,2320,38.5,87.1,95.4,89.6,22.9,1.1,0.0,480,17.1,1
2026-03-28,gumgaon,Gumgaon Incline Mine,2800,2300,38.7,86.8,88.0,89.3,22.6,1.4,0.0,500,17.9,1
2026-03-29,gumgaon,Gumgaon Incline Mine,2800,2399,38.1,86.7,87.6,91.0,22.9,1.1,0.0,401,14.3,1
2026-03-30,gumgaon,Gumgaon Incline Mine,2800,2357,38.2,86.4,88.1,90.8,22.9,1.1,0.0,443,15.8,1
2026-03-31,gumgaon,Gumgaon Incline Mine,2800,2244,38.2,85.9,89.4,87.3,22.9,1.1,0.0,556,19.9,1
2026-04-01,gumgaon,Gumgaon Incline Mine,2800,2109,38.6,86.8,85.0,87.5,22.3,1.7,0.0,691,24.7,1
2026-04-02,gumgaon,Gumgaon Incline Mine,2800,2311,39.6,86.3,90.9,91.9,22.3,1.7,0.0,489,17.5,1
2026-04-03,gumgaon,Gumgaon Incline Mine,2800,2250,38.7,86.8,88.0,86.1,22.8,1.2,0.0,550,19.6,1
2026-04-04,gumgaon,Gumgaon Incline Mine,2800,2281,37.8,87.2,91.4,89.9,22.7,1.3,0.0,519,18.5,1
2026-04-05,gumgaon,Gumgaon Incline Mine,2800,2314,38.1,86.6,88.4,88.5,23.0,1.0,0.0,486,17.4,1
2026-04-06,gumgaon,Gumgaon Incline Mine,2800,2093,39.1,85.8,87.8,86.4,22.1,1.9,0.0,707,25.2,1
2026-04-07,gumgaon,Gumgaon Incline Mine,2800,2204,38.5,86.5,86.3,85.5,22.6,1.4,0.0,596,21.3,1
2026-04-08,gumgaon,Gumgaon Incline Mine,2800,2274,38.6,87.1,86.2,90.9,22.2,1.8,0.0,526,18.8,1
2026-04-09,gumgaon,Gumgaon Incline Mine,2800,2071,36.9,85.7,85.7,87.0,22.3,1.7,0.0,729,26.0,1
2026-04-10,gumgaon,Gumgaon Incline Mine,2800,2245,37.9,84.6,94.7,90.1,23.5,0.5,0.0,555,19.8,1
2026-04-11,gumgaon,Gumgaon Incline Mine,2800,2290,38.4,87.6,90.6,90.5,22.2,1.8,0.0,510,18.2,1
2026-04-12,gumgaon,Gumgaon Incline Mine,2800,2388,38.6,87.4,91.6,88.7,23.3,0.7,0.0,412,14.7,1
2026-04-13,gumgaon,Gumgaon Incline Mine,2800,2361,38.3,85.6,91.8,93.4,23.2,0.8,0.0,439,15.7,1
2026-04-14,gumgaon,Gumgaon Incline Mine,2800,2175,39.5,88.0,90.0,85.0,22.7,1.3,0.0,625,22.3,1
2026-04-15,gumgaon,Gumgaon Incline Mine,2800,2352,38.3,86.9,87.5,92.6,22.8,1.2,0.0,448,16.0,1
2026-04-16,gumgaon,Gumgaon Incline Mine,2800,1866,39.8,87.9,67.2,94.1,16.9,7.1,0.0,934,33.4,1
2026-04-17,gumgaon,Gumgaon Incline Mine,2800,2347,39.0,85.7,91.5,89.9,23.0,1.0,0.0,453,16.2,1
2026-04-18,gumgaon,Gumgaon Incline Mine,2800,2182,37.9,85.0,92.7,85.8,23.4,0.6,0.0,618,22.1,1
2026-04-19,gumgaon,Gumgaon Incline Mine,2800,2238,39.5,86.0,91.4,85.5,23.3,0.7,0.0,562,20.1,1
2026-04-20,gumgaon,Gumgaon Incline Mine,2800,2444,38.9,86.5,90.4,92.8,23.3,0.7,0.0,356,12.7,1
2026-04-21,gumgaon,Gumgaon Incline Mine,2800,2191,38.0,86.1,85.2,88.3,22.2,1.8,0.0,609,21.8,1
2026-04-22,gumgaon,Gumgaon Incline Mine,2800,2343,39.4,87.0,91.6,88.8,22.8,1.2,0.0,457,16.3,1
2026-04-23,gumgaon,Gumgaon Incline Mine,2800,2344,39.0,86.5,88.9,91.1,22.5,1.5,0.0,456,16.3,1
2026-04-24,gumgaon,Gumgaon Incline Mine,2800,2048,38.3,85.4,89.0,85.2,22.2,1.8,0.0,752,26.9,1
2026-04-25,gumgaon,Gumgaon Incline Mine,2800,2106,38.6,86.7,91.1,86.6,22.4,1.6,0.0,694,24.8,1
2026-04-26,gumgaon,Gumgaon Incline Mine,2800,2239,38.9,86.1,86.4,87.7,22.5,1.5,0.0,561,20.0,1
2026-04-27,gumgaon,Gumgaon Incline Mine,2800,2222,38.4,85.9,88.2,90.1,22.4,1.6,0.0,578,20.6,1
2026-04-28,gumgaon,Gumgaon Incline Mine,2800,2297,39.2,87.4,87.8,90.7,22.8,1.2,0.0,503,18.0,1
2026-04-29,gumgaon,Gumgaon Incline Mine,2800,2302,39.5,86.6,95.4,89.2,23.3,0.7,0.0,498,17.8,1
2026-04-30,gumgaon,Gumgaon Incline Mine,2800,2376,38.3,87.7,94.5,92.1,23.0,1.0,0.0,424,15.1,1
2026-05-01,gumgaon,Gumgaon Incline Mine,2800,2086,38.2,85.4,91.5,87.2,22.0,2.0,0.0,714,25.5,1
2026-05-02,gumgaon,Gumgaon Incline Mine,2800,2176,38.8,87.8,97.1,84.7,23.4,0.6,0.0,624,22.3,1
2026-05-03,gumgaon,Gumgaon Incline Mine,2800,2138,38.5,85.2,88.0,83.7,22.9,1.1,0.0,662,23.6,1
2026-05-04,gumgaon,Gumgaon Incline Mine,2800,2153,37.7,86.0,89.2,86.5,22.6,1.4,0.0,647,23.1,1
2026-05-05,gumgaon,Gumgaon Incline Mine,2800,2229,39.4,88.2,91.2,88.4,22.4,1.6,0.0,571,20.4,1
2026-05-06,gumgaon,Gumgaon Incline Mine,2800,2359,37.5,84.7,96.1,91.6,23.4,0.6,0.0,441,15.8,1
2026-05-07,gumgaon,Gumgaon Incline Mine,2800,2246,38.3,85.4,86.6,90.9,22.0,2.0,0.0,554,19.8,1
2026-05-08,gumgaon,Gumgaon Incline Mine,2800,2267,38.8,87.1,93.6,92.0,22.5,1.5,0.0,533,19.0,1
2026-05-09,gumgaon,Gumgaon Incline Mine,2800,2159,38.0,87.0,89.9,87.2,22.6,1.4,0.0,641,22.9,1
2026-05-10,gumgaon,Gumgaon Incline Mine,2800,2151,38.6,87.8,88.4,84.6,22.1,1.9,0.0,649,23.2,1
2026-05-11,gumgaon,Gumgaon Incline Mine,2800,2102,39.1,85.5,88.0,85.8,22.6,1.4,0.0,698,24.9,1
2026-05-12,gumgaon,Gumgaon Incline Mine,2800,2271,38.6,87.6,91.4,91.0,22.1,1.9,0.0,529,18.9,1
2026-05-13,gumgaon,Gumgaon Incline Mine,2800,2114,38.4,84.9,86.2,86.6,22.5,1.5,0.0,686,24.5,1
2026-05-14,gumgaon,Gumgaon Incline Mine,2800,2333,39.6,88.4,93.4,87.0,23.2,0.8,0.0,467,16.7,1
2026-05-15,gumgaon,Gumgaon Incline Mine,2800,2162,38.4,86.2,88.6,87.2,22.2,1.8,0.0,638,22.8,1
2025-01-01,tirodi,Tirodi Manganese Lease,3200,2577,35.7,85.6,96.3,89.5,23.3,0.7,0.0,623,19.5,1
2025-01-02,tirodi,Tirodi Manganese Lease,3200,2335,35.4,85.6,88.3,81.4,22.4,1.6,0.0,865,27.0,1
2025-01-03,tirodi,Tirodi Manganese Lease,3200,2428,35.1,84.9,88.0,86.4,23.0,1.0,0.0,772,24.1,1
2025-01-04,tirodi,Tirodi Manganese Lease,3200,2493,35.6,87.0,86.6,88.2,22.2,1.8,0.0,707,22.1,1
2025-01-05,tirodi,Tirodi Manganese Lease,3200,2428,36.4,86.0,88.0,89.1,22.1,1.9,0.0,772,24.1,1
2025-01-06,tirodi,Tirodi Manganese Lease,3200,2429,35.3,87.3,91.7,86.9,22.5,1.5,0.0,771,24.1,1
2025-01-07,tirodi,Tirodi Manganese Lease,3200,2448,35.8,87.4,89.2,86.1,22.0,2.0,0.0,752,23.5,1
2025-01-08,tirodi,Tirodi Manganese Lease,3200,2480,36.8,86.2,88.9,85.0,22.7,1.3,0.0,720,22.5,1
2025-01-09,tirodi,Tirodi Manganese Lease,3200,2479,36.8,85.9,90.3,88.6,22.9,1.1,0.0,721,22.5,1
2025-01-10,tirodi,Tirodi Manganese Lease,3200,2407,35.4,86.1,90.7,87.7,22.2,1.8,0.0,793,24.8,1
2025-01-11,tirodi,Tirodi Manganese Lease,3200,2411,35.5,84.6,87.5,86.8,22.9,1.1,0.0,789,24.7,1
2025-01-12,tirodi,Tirodi Manganese Lease,3200,2575,35.8,87.1,90.0,86.8,22.7,1.3,0.0,625,19.5,1
2025-01-13,tirodi,Tirodi Manganese Lease,3200,2517,36.6,85.8,88.7,88.6,22.8,1.2,0.0,683,21.3,1
2025-01-14,tirodi,Tirodi Manganese Lease,3200,2464,35.9,85.1,86.7,87.9,22.3,1.7,0.0,736,23.0,1
2025-01-15,tirodi,Tirodi Manganese Lease,3200,2798,36.5,88.1,96.1,91.5,23.4,0.6,0.0,402,12.6,1
2025-01-16,tirodi,Tirodi Manganese Lease,3200,2471,36.8,85.7,89.4,86.6,22.0,2.0,0.0,729,22.8,1
2025-01-17,tirodi,Tirodi Manganese Lease,3200,2496,36.3,85.7,91.7,85.5,22.7,1.3,0.0,704,22.0,1
2025-01-18,tirodi,Tirodi Manganese Lease,3200,2514,36.1,86.7,86.3,88.1,22.6,1.4,0.0,686,21.4,1
2025-01-19,tirodi,Tirodi Manganese Lease,3200,2466,37.0,87.0,86.9,87.2,22.5,1.5,0.0,734,22.9,1
2025-01-20,tirodi,Tirodi Manganese Lease,3200,2605,35.9,86.6,91.8,87.3,23.1,0.9,0.0,595,18.6,1
2025-01-21,tirodi,Tirodi Manganese Lease,3200,2680,35.6,87.4,93.5,88.0,23.0,1.0,0.0,520,16.2,1
2025-01-22,tirodi,Tirodi Manganese Lease,3200,2614,35.8,86.3,87.1,92.2,22.4,1.6,0.0,586,18.3,1
2025-01-23,tirodi,Tirodi Manganese Lease,3200,2673,36.6,85.5,89.3,88.4,23.2,0.8,0.0,527,16.5,1
2025-01-24,tirodi,Tirodi Manganese Lease,3200,2550,36.4,85.2,95.9,88.8,23.2,0.8,0.0,650,20.3,1
2025-01-25,tirodi,Tirodi Manganese Lease,3200,2385,36.1,87.7,89.2,84.0,22.5,1.5,0.0,815,25.5,1
2025-01-26,tirodi,Tirodi Manganese Lease,3200,2529,35.9,86.4,94.7,89.3,22.9,1.1,0.0,671,21.0,1
2025-01-27,tirodi,Tirodi Manganese Lease,3200,2490,36.0,86.9,85.5,89.4,22.1,1.9,0.0,710,22.2,1
2025-01-28,tirodi,Tirodi Manganese Lease,3200,2519,36.5,85.3,87.1,90.2,22.2,1.8,0.0,681,21.3,1
2025-01-29,tirodi,Tirodi Manganese Lease,3200,2368,35.8,85.1,91.0,85.6,22.7,1.3,0.0,832,26.0,1
2025-01-30,tirodi,Tirodi Manganese Lease,3200,2484,36.3,86.2,92.7,87.1,23.0,1.0,0.0,716,22.4,1
2025-01-31,tirodi,Tirodi Manganese Lease,3200,2557,36.1,87.5,92.8,90.1,22.8,1.2,0.0,643,20.1,1
2025-02-01,tirodi,Tirodi Manganese Lease,3200,2588,35.7,87.2,92.0,87.4,22.6,1.4,0.0,612,19.1,1
2025-02-02,tirodi,Tirodi Manganese Lease,3200,2373,36.6,86.3,89.5,87.0,22.1,1.9,0.0,827,25.8,1
2025-02-03,tirodi,Tirodi Manganese Lease,3200,2464,37.1,85.9,88.7,88.4,22.1,1.9,0.0,736,23.0,1
2025-02-04,tirodi,Tirodi Manganese Lease,3200,2536,36.4,87.5,85.7,87.8,22.2,1.8,0.0,664,20.8,1
2025-02-05,tirodi,Tirodi Manganese Lease,3200,2660,36.4,86.4,94.3,87.1,23.4,0.6,0.0,540,16.9,1
2025-02-06,tirodi,Tirodi Manganese Lease,3200,2434,36.1,86.6,88.8,86.3,22.4,1.6,0.0,766,23.9,1
2025-02-07,tirodi,Tirodi Manganese Lease,3200,2573,35.7,86.1,87.6,91.0,22.7,1.3,0.0,627,19.6,1
2025-02-08,tirodi,Tirodi Manganese Lease,3200,2401,36.4,85.6,91.3,84.5,22.6,1.4,0.0,799,25.0,1
2025-02-09,tirodi,Tirodi Manganese Lease,3200,2435,35.7,87.2,85.2,87.5,22.0,2.0,0.0,765,23.9,1
2025-02-10,tirodi,Tirodi Manganese Lease,3200,2569,36.6,85.8,89.3,91.1,22.4,1.6,0.0,631,19.7,1
2025-02-11,tirodi,Tirodi Manganese Lease,3200,2609,36.3,86.1,88.3,89.5,22.3,1.7,0.0,591,18.5,1
2025-02-12,tirodi,Tirodi Manganese Lease,3200,2652,36.7,87.9,91.7,87.0,22.8,1.2,0.0,548,17.1,1
2025-02-13,tirodi,Tirodi Manganese Lease,3200,2526,36.3,85.8,94.4,87.5,22.7,1.3,0.0,674,21.1,1
2025-02-14,tirodi,Tirodi Manganese Lease,3200,2515,36.0,86.0,89.6,87.5,22.6,1.4,0.0,685,21.4,1
2025-02-15,tirodi,Tirodi Manganese Lease,3200,2417,36.0,87.3,87.6,86.6,22.2,1.8,0.0,783,24.5,1
2025-02-16,tirodi,Tirodi Manganese Lease,3200,2651,36.9,85.5,93.3,90.0,22.9,1.1,0.0,549,17.2,1
2025-02-17,tirodi,Tirodi Manganese Lease,3200,1859,36.6,87.7,65.8,89.1,16.6,7.4,0.0,1341,41.9,1
2025-02-18,tirodi,Tirodi Manganese Lease,3200,2575,35.9,86.4,91.1,90.0,22.0,2.0,0.0,625,19.5,1
2025-02-19,tirodi,Tirodi Manganese Lease,3200,2446,36.9,85.5,90.2,86.2,22.8,1.2,0.0,754,23.6,1
2025-02-20,tirodi,Tirodi Manganese Lease,3200,2475,37.4,87.9,92.0,86.9,22.6,1.4,0.0,725,22.7,1
2025-02-21,tirodi,Tirodi Manganese Lease,3200,2604,35.8,85.2,93.3,91.1,22.6,1.4,0.0,596,18.6,1
2025-02-22,tirodi,Tirodi Manganese Lease,3200,2445,36.5,88.1,89.8,85.5,22.8,1.2,0.0,755,23.6,1
2025-02-23,tirodi,Tirodi Manganese Lease,3200,2511,35.3,85.4,93.9,86.9,22.8,1.2,0.0,689,21.5,1
2025-02-24,tirodi,Tirodi Manganese Lease,3200,2435,36.0,86.2,90.4,85.3,22.9,1.1,0.0,765,23.9,1
2025-02-25,tirodi,Tirodi Manganese Lease,3200,2575,36.4,87.0,88.9,90.5,22.4,1.6,0.0,625,19.5,1
2025-02-26,tirodi,Tirodi Manganese Lease,3200,2658,36.9,87.0,92.7,91.1,23.4,0.6,0.0,542,16.9,1
2025-02-27,tirodi,Tirodi Manganese Lease,3200,2606,36.8,86.2,94.8,88.3,22.9,1.1,0.0,594,18.6,1
2025-02-28,tirodi,Tirodi Manganese Lease,3200,2318,36.5,85.4,92.3,81.0,22.6,1.4,0.0,882,27.6,1
2025-03-01,tirodi,Tirodi Manganese Lease,3200,2661,36.1,85.9,94.7,91.4,23.3,0.7,0.0,539,16.8,1
2025-03-02,tirodi,Tirodi Manganese Lease,3200,2624,35.9,85.1,97.4,88.9,23.4,0.6,0.0,576,18.0,1
2025-03-03,tirodi,Tirodi Manganese Lease,3200,2557,35.4,84.6,86.7,89.5,22.7,1.3,0.0,643,20.1,1
2025-03-04,tirodi,Tirodi Manganese Lease,3200,2717,36.1,87.7,94.5,93.0,23.3,0.7,0.0,483,15.1,1
2025-03-05,tirodi,Tirodi Manganese Lease,3200,2635,32.0,85.2,92.3,91.7,22.8,1.2,0.0,565,17.7,1
2025-03-06,tirodi,Tirodi Manganese Lease,3200,2725,36.2,86.6,95.4,88.7,23.3,0.7,0.0,475,14.8,1
2025-03-07,tirodi,Tirodi Manganese Lease,3200,2556,36.6,88.1,90.8,87.3,22.0,2.0,0.0,644,20.1,1
2025-03-08,tirodi,Tirodi Manganese Lease,3200,2578,36.6,85.8,88.6,90.8,22.3,1.7,0.0,622,19.4,1
2025-03-09,tirodi,Tirodi Manganese Lease,3200,2683,37.7,87.7,85.1,91.4,22.3,1.7,0.0,517,16.2,1
2025-03-10,tirodi,Tirodi Manganese Lease,3200,2514,37.0,86.6,94.6,86.5,23.4,0.6,0.0,686,21.4,1
2025-03-11,tirodi,Tirodi Manganese Lease,3200,2529,36.9,86.6,89.5,85.5,22.9,1.1,0.0,671,21.0,1
2025-03-12,tirodi,Tirodi Manganese Lease,3200,2691,36.2,87.1,93.3,88.7,23.2,0.8,0.0,509,15.9,1
2025-03-13,tirodi,Tirodi Manganese Lease,3200,2696,36.1,86.7,94.5,86.8,23.5,0.5,0.0,504,15.8,1
2025-03-14,tirodi,Tirodi Manganese Lease,3200,2604,36.0,87.6,90.2,89.2,22.8,1.2,0.0,596,18.6,1
2025-03-15,tirodi,Tirodi Manganese Lease,3200,2437,36.8,87.5,86.9,83.6,22.6,1.4,0.0,763,23.8,1
2025-03-16,tirodi,Tirodi Manganese Lease,3200,2545,35.7,86.6,88.7,89.4,22.6,1.4,0.0,655,20.5,1
2025-03-17,tirodi,Tirodi Manganese Lease,3200,2504,35.4,84.6,96.6,87.0,23.2,0.8,0.0,696,21.8,1
2025-03-18,tirodi,Tirodi Manganese Lease,3200,2514,35.6,85.3,90.3,88.6,23.2,0.8,0.0,686,21.4,1
2025-03-19,tirodi,Tirodi Manganese Lease,3200,2420,35.5,84.7,84.6,89.1,22.0,2.0,0.0,780,24.4,1
2025-03-20,tirodi,Tirodi Manganese Lease,3200,2442,35.4,85.5,91.7,88.0,22.3,1.7,0.0,758,23.7,1
2025-03-21,tirodi,Tirodi Manganese Lease,3200,2392,37.4,86.4,91.7,86.9,22.3,1.7,0.0,808,25.2,1
2025-03-22,tirodi,Tirodi Manganese Lease,3200,2605,36.4,86.5,93.6,90.3,23.1,0.9,0.0,595,18.6,1
2025-03-23,tirodi,Tirodi Manganese Lease,3200,2561,36.4,87.1,88.8,86.7,22.8,1.2,0.0,639,20.0,1
2025-03-24,tirodi,Tirodi Manganese Lease,3200,2506,36.4,87.3,90.1,85.3,22.3,1.7,0.0,694,21.7,1
2025-03-25,tirodi,Tirodi Manganese Lease,3200,2362,35.4,85.3,89.0,83.9,23.1,0.9,0.0,838,26.2,1
2025-03-26,tirodi,Tirodi Manganese Lease,3200,2646,36.2,86.5,91.2,90.3,23.0,1.0,0.0,554,17.3,1
2025-03-27,tirodi,Tirodi Manganese Lease,3200,2650,35.7,86.9,87.3,89.6,22.8,1.2,0.0,550,17.2,1
2025-03-28,tirodi,Tirodi Manganese Lease,3200,2494,36.4,86.3,90.0,90.1,22.3,1.7,0.0,706,22.1,1
2025-03-29,tirodi,Tirodi Manganese Lease,3200,2705,35.7,86.9,91.3,89.9,22.7,1.3,0.0,495,15.5,1
2025-03-30,tirodi,Tirodi Manganese Lease,3200,2626,36.4,87.7,88.9,90.1,23.2,0.8,0.0,574,17.9,1
2025-03-31,tirodi,Tirodi Manganese Lease,3200,2617,36.4,86.8,87.6,91.6,22.9,1.1,0.0,583,18.2,1
2025-04-01,tirodi,Tirodi Manganese Lease,3200,2679,36.5,87.4,90.3,90.3,22.8,1.2,0.0,521,16.3,1
2025-04-02,tirodi,Tirodi Manganese Lease,3200,2330,36.4,87.1,88.2,84.0,22.1,1.9,0.0,870,27.2,1
2025-04-03,tirodi,Tirodi Manganese Lease,3200,2465,36.9,88.1,90.2,89.0,22.1,1.9,0.0,735,23.0,1
2025-04-04,tirodi,Tirodi Manganese Lease,3200,2485,36.0,85.4,92.8,89.8,22.3,1.7,0.0,715,22.3,1
2025-04-05,tirodi,Tirodi Manganese Lease,3200,1874,35.3,86.9,66.0,87.6,16.4,7.6,0.0,1326,41.4,1
2025-04-06,tirodi,Tirodi Manganese Lease,3200,2589,36.8,87.9,94.5,86.2,23.1,0.9,0.0,611,19.1,1
2025-04-07,tirodi,Tirodi Manganese Lease,3200,2637,36.9,86.4,93.6,90.6,23.1,0.9,0.0,563,17.6,1
2025-04-08,tirodi,Tirodi Manganese Lease,3200,2431,35.7,85.1,90.9,84.5,23.4,0.6,0.0,769,24.0,1
2025-04-09,tirodi,Tirodi Manganese Lease,3200,2592,36.6,87.6,94.9,85.9,22.9,1.1,0.0,608,19.0,1
2025-04-10,tirodi,Tirodi Manganese Lease,3200,2540,35.5,84.6,96.5,86.5,23.3,0.7,0.0,660,20.6,1
2025-04-11,tirodi,Tirodi Manganese Lease,3200,2605,36.5,87.6,92.8,89.5,22.3,1.7,0.0,595,18.6,1
2025-04-12,tirodi,Tirodi Manganese Lease,3200,2499,36.7,86.8,90.4,87.0,22.0,2.0,0.0,701,21.9,1
2025-04-13,tirodi,Tirodi Manganese Lease,3200,2695,36.2,87.8,90.6,88.8,22.9,1.1,0.0,505,15.8,1
2025-04-14,tirodi,Tirodi Manganese Lease,3200,2583,36.2,88.0,94.1,87.4,22.6,1.4,0.0,617,19.3,1
2025-04-15,tirodi,Tirodi Manganese Lease,3200,2701,35.5,87.1,95.0,89.4,23.4,0.6,0.0,499,15.6,1
2025-04-16,tirodi,Tirodi Manganese Lease,3200,2649,36.7,87.0,96.9,85.6,23.4,0.6,0.0,551,17.2,1
2025-04-17,tirodi,Tirodi Manganese Lease,3200,2552,36.0,86.0,88.7,86.9,22.6,1.4,0.0,648,20.2,1
2025-04-18,tirodi,Tirodi Manganese Lease,3200,2519,35.8,86.2,88.8,87.0,22.5,1.5,0.0,681,21.3,1
2025-04-19,tirodi,Tirodi Manganese Lease,3200,2581,36.8,86.3,90.9,88.5,22.3,1.7,0.0,619,19.3,1
2025-04-20,tirodi,Tirodi Manganese Lease,3200,2812,36.7,87.9,92.8,89.8,23.4,0.6,0.0,388,12.1,1
2025-04-21,tirodi,Tirodi Manganese Lease,3200,2446,36.8,87.2,93.2,83.7,23.4,0.6,0.0,754,23.6,1
2025-04-22,tirodi,Tirodi Manganese Lease,3200,2484,36.4,87.3,91.2,88.4,22.3,1.7,0.0,716,22.4,1
2025-04-23,tirodi,Tirodi Manganese Lease,3200,2492,36.3,86.9,87.4,88.1,22.2,1.8,0.0,708,22.1,1
2025-04-24,tirodi,Tirodi Manganese Lease,3200,2650,35.0,85.9,92.4,92.4,22.7,1.3,0.0,550,17.2,1
2025-04-25,tirodi,Tirodi Manganese Lease,3200,2572,37.0,85.9,87.0,87.5,22.6,1.4,0.0,628,19.6,1
2025-04-26,tirodi,Tirodi Manganese Lease,3200,2525,36.0,87.5,93.1,89.2,22.5,1.5,0.0,675,21.1,1
2025-04-27,tirodi,Tirodi Manganese Lease,3200,2501,36.5,87.3,90.5,89.6,22.1,1.9,0.0,699,21.8,1
2025-04-28,tirodi,Tirodi Manganese Lease,3200,2495,36.7,88.2,89.4,88.4,22.4,1.6,0.0,705,22.0,1
2025-04-29,tirodi,Tirodi Manganese Lease,3200,2504,36.6,87.0,86.8,85.7,22.4,1.6,0.0,696,21.8,1
2025-04-30,tirodi,Tirodi Manganese Lease,3200,2504,36.7,87.1,88.9,90.8,22.0,2.0,0.0,696,21.8,1
2025-05-01,tirodi,Tirodi Manganese Lease,3200,2620,36.3,87.2,94.0,89.3,22.9,1.1,0.0,580,18.1,1
2025-05-02,tirodi,Tirodi Manganese Lease,3200,2612,35.7,85.3,93.6,89.9,23.5,0.5,0.0,588,18.4,1
2025-05-03,tirodi,Tirodi Manganese Lease,3200,2678,37.0,86.0,92.2,91.0,22.8,1.2,0.0,522,16.3,1
2025-05-04,tirodi,Tirodi Manganese Lease,3200,2566,35.7,85.4,94.8,88.4,23.4,0.6,0.0,634,19.8,1
2025-05-05,tirodi,Tirodi Manganese Lease,3200,2420,36.7,87.1,87.4,85.9,22.4,1.6,0.0,780,24.4,1
2025-05-06,tirodi,Tirodi Manganese Lease,3200,2650,36.6,87.0,91.2,88.5,23.2,0.8,0.0,550,17.2,1
2025-05-07,tirodi,Tirodi Manganese Lease,3200,2625,32.0,85.0,88.4,91.4,22.4,1.6,0.0,575,18.0,1
2025-05-08,tirodi,Tirodi Manganese Lease,3200,2491,35.5,85.4,90.2,87.9,23.1,0.9,0.0,709,22.2,1
2025-05-09,tirodi,Tirodi Manganese Lease,3200,2558,35.9,87.3,92.4,89.3,22.8,1.2,0.0,642,20.1,1
2025-05-10,tirodi,Tirodi Manganese Lease,3200,2554,36.3,85.8,96.5,85.4,23.3,0.7,0.0,646,20.2,1
2025-05-11,tirodi,Tirodi Manganese Lease,3200,2478,36.3,86.0,84.8,85.9,22.1,1.9,0.0,722,22.6,1
2025-05-12,tirodi,Tirodi Manganese Lease,3200,2652,36.9,87.4,94.1,88.7,23.0,1.0,0.0,548,17.1,1
2025-05-13,tirodi,Tirodi Manganese Lease,3200,2572,35.2,84.6,92.0,87.4,23.2,0.8,0.0,628,19.6,1
2025-05-14,tirodi,Tirodi Manganese Lease,3200,2548,37.8,88.2,89.5,87.0,23.2,0.8,0.0,652,20.4,1
2025-05-15,tirodi,Tirodi Manganese Lease,3200,2539,35.5,87.1,96.8,86.9,23.5,0.5,0.0,661,20.7,1
2025-05-16,tirodi,Tirodi Manganese Lease,3200,2427,36.8,87.4,90.8,87.0,22.2,1.8,0.0,773,24.2,1
2025-05-17,tirodi,Tirodi Manganese Lease,3200,2697,35.4,85.6,89.0,92.6,22.4,1.6,0.0,503,15.7,1
2025-05-18,tirodi,Tirodi Manganese Lease,3200,2630,35.7,86.6,92.7,91.4,22.6,1.4,0.0,570,17.8,1
2025-05-19,tirodi,Tirodi Manganese Lease,3200,2520,37.2,88.2,86.6,87.7,22.5,1.5,0.0,680,21.2,1
2025-05-20,tirodi,Tirodi Manganese Lease,3200,2664,36.4,87.6,93.5,87.9,23.0,1.0,0.0,536,16.8,1
2025-05-21,tirodi,Tirodi Manganese Lease,3200,2512,36.1,85.9,89.1,89.4,22.3,1.7,0.0,688,21.5,1
2025-05-22,tirodi,Tirodi Manganese Lease,3200,1845,36.0,85.4,63.9,88.4,16.9,7.1,0.0,1355,42.3,1
2025-05-23,tirodi,Tirodi Manganese Lease,3200,2703,35.9,86.9,91.5,94.3,23.1,0.9,0.0,497,15.5,1
