date,mine_id,mine_name,planned_tonnage,actual_tonnage,ore_grade_mn,recovery_rate,crusher_utilization,fleet_availability,operating_hours,downtime_hours,rainfall_mm,shortfall_tonnes,shortfall_percentage,shortfall_event,production_trend_7d,production_trend_30d,shortfall_rate,target_deviation,rolling_downtime_7d
2026-02-24,gumgaon,Gumgaon Incline Mine,2800,2414,39.4,87.2,96.4,92.1,23.2,0.8,0.0,386,13.8,1,2270.1,2291.0,18.36,-0.1379,9.8
2026-02-25,gumgaon,Gumgaon Incline Mine,2800,2170,39.1,86.1,89.8,89.1,22.4,1.6,0.0,630,22.5,1,2267.6,2285.7,19.39,-0.225,10.1
2026-02-26,gumgaon,Gumgaon Incline Mine,2800,2342,38.9,85.6,91.8,90.9,22.9,1.1,0.0,458,16.4,1,2265.9,2285.7,18.65,-0.1636,10.1
2026-02-27,gumgaon,Gumgaon Incline Mine,2800,2401,37.9,86.7,93.3,92.0,22.7,1.3,0.0,399,14.2,1,2290.0,2287.2,17.53,-0.1425,10.0
2026-02-28,gumgaon,Gumgaon Incline Mine,2800,1561,39.8,86.2,61.9,88.1,16.5,7.5,0.0,1239,44.2,1,2181.4,2262.1,24.2,-0.4425,15.6
2026-03-01,gumgaon,Gumgaon Incline Mine,2800,2045,37.5,84.5,90.4,86.1,22.3,1.7,0.0,755,27.0,1,2158.9,2255.9,24.9,-0.2696,15.6
2026-03-02,gumgaon,Gumgaon Incline Mine,2800,2170,39.1,86.0,89.2,86.1,23.0,1.0,0.0,630,22.5,1,2157.6,2250.5,24.3,-0.225,15.0
2026-03-03,gumgaon,Gumgaon Incline Mine,2800,2146,38.6,85.2,86.8,86.8,22.2,1.8,0.0,654,23.4,1,2119.3,2247.8,24.08,-0.2336,16.0
2026-03-04,gumgaon,Gumgaon Incline Mine,2800,2399,39.3,88.3,86.5,94.3,22.0,2.0,0.0,401,14.3,1,2152.0,2253.6,21.63,-0.1432,16.4
2026-03-05,gumgaon,Gumgaon Incline Mine,2800,2330,39.4,88.2,85.8,90.0,22.5,1.5,0.0,470,16.8,1,2150.3,2252.7,20.42,-0.1679,16.8
2026-03-06,gumgaon,Gumgaon Incline Mine,2800,2336,39.6,86.7,95.4,92.1,23.3,0.7,0.0,464,16.6,1,2141.0,2255.6,19.47,-0.1657,16.2
2026-03-07,gumgaon,Gumgaon Incline Mine,2800,2246,39.2,87.7,87.5,87.8,22.8,1.2,0.0,554,19.8,1,2238.9,2253.3,19.55,-0.1979,9.9
2026-03-08,gumgaon,Gumgaon Incline Mine,2800,2164,38.7,87.4,85.9,89.9,22.1,1.9,0.0,636,22.7,1,2255.9,2248.0,20.34,-0.2271,10.1
2026-03-09,gumgaon,Gumgaon Incline Mine,2800,2190,38.2,85.3,93.4,90.1,22.5,1.5,0.0,610,21.8,1,2258.7,2246.4,20.7,-0.2179,10.6
2026-03-10,gumgaon,Gumgaon Incline Mine,2800,2283,39.7,87.5,94.5,87.1,22.8,1.2,0.0,517,18.5,1,2278.3,2242.8,20.15,-0.1846,10.0
2026-03-11,gumgaon,Gumgaon Incline Mine,2800,2115,37.5,86.5,85.8,85.0,22.4,1.6,0.0,685,24.5,1,2237.7,2238.3,21.24,-0.2446,9.6
2026-03-12,gumgaon,Gumgaon Incline Mine,2800,2193,38.7,86.5,92.7,86.8,22.6,1.4,0.0,607,21.7,1,2218.1,2239.0,21.35,-0.2168,9.5
2026-03-13,gumgaon,Gumgaon Incline Mine,2800,2201,38.4,87.4,89.7,84.6,23.2,0.8,0.0,599,21.4,1,2198.9,2233.7,21.37,-0.2139,9.6
2026-03-14,gumgaon,Gumgaon Incline Mine,2800,2268,39.5,86.0,92.9,88.6,23.0,1.0,0.0,532,19.0,1,2202.0,2233.1,20.77,-0.19,9.4
2026-03-15,gumgaon,Gumgaon Incline Mine,2800,2284,38.5,85.3,94.9,89.8,23.5,0.5,0.0,516,18.4,1,2219.1,2231.2,20.18,-0.1843,8.0
2026-03-16,gumgaon,Gumgaon Incline Mine,2800,2302,37.7,84.8,89.2,91.2,22.8,1.2,0.0,498,17.8,1,2235.1,2229.9,19.59,-0.1779,7.7
2026-03-17,gumgaon,Gumgaon Incline Mine,2800,2240,38.7,86.4,96.4,88.7,23.3,0.7,0.0,560,20.0,1,2229.0,2226.2,19.69,-0.2,7.2
2026-03-18,gumgaon,Gumgaon Incline Mine,2800,2048,33.8,82.8,87.6,86.3,22.6,1.4,0.0,752,26.9,1,2219.4,2219.4,21.49,-0.2686,7.0
2026-03-19,gumgaon,Gumgaon Incline Mine,2800,2219,38.8,86.8,89.3,88.4,22.1,1.9,0.0,581,20.8,1,2223.1,2218.1,21.32,-0.2075,7.5
2026-03-20,gumgaon,Gumgaon Incline Mine,2800,2273,37.5,87.3,93.0,90.4,22.4,1.6,0.0,527,18.8,1,2233.4,2221.0,20.69,-0.1882,8.3
2026-03-21,gumgaon,Gumgaon Incline Mine,2800,2145,39.0,86.6,93.8,86.2,22.9,1.1,0.0,655,23.4,1,2215.9,2214.0,21.37,-0.2339,8.4
2026-03-22,gumgaon,Gumgaon Incline Mine,2800,2338,38.1,86.2,96.6,90.1,23.4,0.6,0.0,462,16.5,1,2223.6,2217.5,20.15,-0.165,8.5
2026-03-23,gumgaon,Gumgaon Incline Mine,2800,2244,39.9,87.0,88.3,86.5,23.0,1.0,0.0,556,19.9,1,2215.3,2215.0,20.09,-0.1986,8.3
2026-03-24,gumgaon,Gumgaon Incline Mine,2800,2352,37.5,87.3,90.4,87.6,23.3,0.7,0.0,448,16.0,1,2231.3,2219.9,19.07,-0.16,8.3
2026-03-25,gumgaon,Gumgaon Incline Mine,2800,2300,38.9,87.2,92.6,89.8,23.3,0.7,0.0,500,17.9,1,2267.3,2224.0,18.77,-0.1786,7.6
2026-03-26,gumgaon,Gumgaon Incline Mine,2800,2133,37.7,84.8,93.6,84.9,23.2,0.8,0.0,667,23.8,1,2255.0,2214.6,20.03,-0.2382,6.5
2026-03-27,gumgaon,Gumgaon Incline Mine,2800,2320,38.5,87.1,95.4,89.6,22.9,1.1,0.0,480,17.1,1,2261.7,2219.6,19.3,-0.1714,6.0
2026-03-28,gumgaon,Gumgaon Incline Mine,2800,2300,38.7,86.8,88.0,89.3,22.6,1.4,0.0,500,17.9,1,2283.9,2218.2,18.95,-0.1786,6.3
2026-03-29,gumgaon,Gumgaon Incline Mine,2800,2399,38.1,86.7,87.6,91.0,22.9,1.1,0.0,401,14.3,1,2292.6,2218.1,17.79,-0.1432,6.8
2026-03-30,gumgaon,Gumgaon Incline Mine,2800,2357,38.2,86.4,88.1,90.8,22.9,1.1,0.0,443,15.8,1,2308.7,2244.7,17.29,-0.1582,6.9
2026-03-31,gumgaon,Gumgaon Incline Mine,2800,2244,38.2,85.9,89.4,87.3,22.9,1.1,0.0,556,19.9,1,2293.3,2251.3,17.94,-0.1986,7.3
2026-04-01,gumgaon,Gumgaon Incline Mine,2800,2109,38.6,86.8,85.0,87.5,22.3,1.7,0.0,691,24.7,1,2266.0,2249.3,19.63,-0.2468,8.3
2026-04-02,gumgaon,Gumgaon Incline Mine,2800,2311,39.6,86.3,90.9,91.9,22.3,1.7,0.0,489,17.5,1,2291.4,2254.8,19.1,-0.1746,9.2
2026-04-03,gumgaon,Gumgaon Incline Mine,2800,2250,38.7,86.8,88.0,86.1,22.8,1.2,0.0,550,19.6,1,2281.4,2249.8,19.22,-0.1964,9.3
2026-04-04,gumgaon,Gumgaon Incline Mine,2800,2281,37.8,87.2,91.4,89.9,22.7,1.3,0.0,519,18.5,1,2278.7,2248.2,19.04,-0.1854,9.2
2026-04-05,gumgaon,Gumgaon Incline Mine,2800,2314,38.1,86.6,88.4,88.5,23.0,1.0,0.0,486,17.4,1,2266.6,2247.4,18.63,-0.1736,9.1
2026-04-06,gumgaon,Gumgaon Incline Mine,2800,2093,39.1,85.8,87.8,86.4,22.1,1.9,0.0,707,25.2,1,2228.9,2242.3,20.27,-0.2525,9.9
2026-04-07,gumgaon,Gumgaon Incline Mine,2800,2204,38.5,86.5,86.3,85.5,22.6,1.4,0.0,596,21.3,1,2223.1,2243.7,20.53,-0.2129,10.2
2026-04-08,gumgaon,Gumgaon Incline Mine,2800,2274,38.6,87.1,86.2,90.9,22.2,1.8,0.0,526,18.8,1,2246.7,2246.5,20.1,-0.1879,10.3
2026-04-09,gumgaon,Gumgaon Incline Mine,2800,2071,36.9,85.7,85.7,87.0,22.3,1.7,0.0,729,26.0,1,2212.4,2239.4,21.57,-0.2604,10.3
2026-04-10,gumgaon,Gumgaon Incline Mine,2800,2245,37.9,84.6,94.7,90.1,23.5,0.5,0.0,555,19.8,1,2211.7,2243.7,21.13,-0.1982,9.6
2026-04-11,gumgaon,Gumgaon Incline Mine,2800,2290,38.4,87.6,90.6,90.5,22.2,1.8,0.0,510,18.2,1,2213.0,2247.0,20.4,-0.1821,10.1
2026-04-12,gumgaon,Gumgaon Incline Mine,2800,2388,38.6,87.4,91.6,88.7,23.3,0.7,0.0,412,14.7,1,2223.6,2253.2,18.97,-0.1471,9.8
2026-04-13,gumgaon,Gumgaon Incline Mine,2800,2361,38.3,85.6,91.8,93.4,23.2,0.8,0.0,439,15.7,1,2261.9,2256.3,18.15,-0.1568,8.7
2026-04-14,gumgaon,Gumgaon Incline Mine,2800,2175,39.5,88.0,90.0,85.0,22.7,1.3,0.0,625,22.3,1,2257.7,2252.7,19.19,-0.2232,8.6
2026-04-15,gumgaon,Gumgaon Incline Mine,2800,2352,38.3,86.9,87.5,92.6,22.8,1.2,0.0,448,16.0,1,2268.9,2254.3,18.39,-0.16,8.0
2026-04-16,gumgaon,Gumgaon Incline Mine,2800,1866,39.8,87.9,67.2,94.1,16.9,7.1,0.0,934,33.4,1,2239.6,2241.9,22.15,-0.3336,13.4
2026-04-17,gumgaon,Gumgaon Incline Mine,2800,2347,39.0,85.7,91.5,89.9,23.0,1.0,0.0,453,16.2,1,2254.1,2251.8,20.66,-0.1618,13.9
2026-04-18,gumgaon,Gumgaon Incline Mine,2800,2182,37.9,85.0,92.7,85.8,23.4,0.6,0.0,618,22.1,1,2238.7,2250.6,21.02,-0.2207,12.7
2026-04-19,gumgaon,Gumgaon Incline Mine,2800,2238,39.5,86.0,91.4,85.5,23.3,0.7,0.0,562,20.1,1,2217.3,2249.4,20.79,-0.2007,12.7
2026-04-20,gumgaon,Gumgaon Incline Mine,2800,2444,38.9,86.5,90.4,92.8,23.3,0.7,0.0,356,12.7,1,2229.1,2259.4,18.77,-0.1271,12.6
2026-04-21,gumgaon,Gumgaon Incline Mine,2800,2191,38.0,86.1,85.2,88.3,22.2,1.8,0.0,609,21.8,1,2231.4,2254.5,19.53,-0.2175,13.1
2026-04-22,gumgaon,Gumgaon Incline Mine,2800,2343,39.4,87.0,91.6,88.8,22.8,1.2,0.0,457,16.3,1,2230.1,2257.8,18.72,-0.1632,13.1
2026-04-23,gumgaon,Gumgaon Incline Mine,2800,2344,39.0,86.5,88.9,91.1,22.5,1.5,0.0,456,16.3,1,2298.4,2257.5,18.11,-0.1629,7.5
2026-04-24,gumgaon,Gumgaon Incline Mine,2800,2048,38.3,85.4,89.0,85.2,22.2,1.8,0.0,752,26.9,1,2255.7,2249.1,20.31,-0.2686,8.3
2026-04-25,gumgaon,Gumgaon Incline Mine,2800,2106,38.6,86.7,91.1,86.6,22.4,1.6,0.0,694,24.8,1,2244.9,2248.2,21.43,-0.2479,9.3
2026-04-26,gumgaon,Gumgaon Incline Mine,2800,2239,38.9,86.1,86.4,87.7,22.5,1.5,0.0,561,20.0,1,2245.0,2245.5,21.07,-0.2004,10.1
2026-04-27,gumgaon,Gumgaon Incline Mine,2800,2222,38.4,85.9,88.2,90.1,22.4,1.6,0.0,578,20.6,1,2213.3,2242.9,20.96,-0.2064,11.0
2026-04-28,gumgaon,Gumgaon Incline Mine,2800,2297,39.2,87.4,87.8,90.7,22.8,1.2,0.0,503,18.0,1,2228.4,2239.5,20.22,-0.1796,10.4
2026-04-29,gumgaon,Gumgaon Incline Mine,2800,2302,39.5,86.6,95.4,89.2,23.3,0.7,0.0,498,17.8,1,2222.6,2237.7,19.61,-0.1779,9.9
2026-04-30,gumgaon,Gumgaon Incline Mine,2800,2376,38.3,87.7,94.5,92.1,23.0,1.0,0.0,424,15.1,1,2227.1,2242.1,18.48,-0.1514,9.4
2026-05-01,gumgaon,Gumgaon Incline Mine,2800,2086,38.2,85.4,91.5,87.2,22.0,2.0,0.0,714,25.5,1,2232.6,2241.3,20.24,-0.255,9.6
2026-05-02,gumgaon,Gumgaon Incline Mine,2800,2176,38.8,87.8,97.1,84.7,23.4,0.6,0.0,624,22.3,1,2242.6,2236.8,20.75,-0.2229,8.6
2026-05-03,gumgaon,Gumgaon Incline Mine,2800,2138,38.5,85.2,88.0,83.7,22.9,1.1,0.0,662,23.6,1,2228.1,2233.1,21.47,-0.2364,8.2
2026-05-04,gumgaon,Gumgaon Incline Mine,2800,2153,37.7,86.0,89.2,86.5,22.6,1.4,0.0,647,23.1,1,2218.3,2228.8,21.87,-0.2311,8.0
2026-05-05,gumgaon,Gumgaon Incline Mine,2800,2229,39.4,88.2,91.2,88.4,22.4,1.6,0.0,571,20.4,1,2208.6,2226.0,21.51,-0.2039,8.4
2026-05-06,gumgaon,Gumgaon Incline Mine,2800,2359,37.5,84.7,96.1,91.6,23.4,0.6,0.0,441,15.8,1,2216.7,2234.9,20.08,-0.1575,8.3
2026-05-07,gumgaon,Gumgaon Incline Mine,2800,2246,38.3,85.4,86.6,90.9,22.0,2.0,0.0,554,19.8,1,2198.1,2236.3,20.01,-0.1979,9.3
2026-05-08,gumgaon,Gumgaon Incline Mine,2800,2267,38.8,87.1,93.6,92.0,22.5,1.5,0.0,533,19.0,1,2224.0,2236.0,19.76,-0.1904,8.8
2026-05-09,gumgaon,Gumgaon Incline Mine,2800,2159,38.0,87.0,89.9,87.2,22.6,1.4,0.0,641,22.9,1,2221.6,2239.0,20.54,-0.2289,9.6
2026-05-10,gumgaon,Gumgaon Incline Mine,2800,2151,38.6,87.8,88.4,84.6,22.1,1.9,0.0,649,23.2,1,2223.4,2235.8,21.21,-0.2318,10.4
2026-05-11,gumgaon,Gumgaon Incline Mine,2800,2102,39.1,85.5,88.0,85.8,22.6,1.4,0.0,698,24.9,1,2216.1,2229.6,22.13,-0.2493,10.4
2026-05-12,gumgaon,Gumgaon Incline Mine,2800,2271,38.6,87.6,91.4,91.0,22.1,1.9,0.0,529,18.9,1,2222.1,2225.7,21.32,-0.1889,10.7
2026-05-13,gumgaon,Gumgaon Incline Mine,2800,2114,38.4,84.9,86.2,86.6,22.5,1.5,0.0,686,24.5,1,2187.1,2217.4,22.12,-0.245,11.6
2026-05-14,gumgaon,Gumgaon Incline Mine,2800,2333,39.6,88.4,93.4,87.0,23.2,0.8,0.0,467,16.7,1,2199.6,2222.7,20.76,-0.1668,10.4
2026-05-15,gumgaon,Gumgaon Incline Mine,2800,2162,38.4,86.2,88.6,87.2,22.2,1.8,0.0,638,22.8,1,2184.6,2216.4,21.27,-0.2279,10.7
2025-01-01,tirodi,Tirodi Manganese Lease,3200,2577,35.7,85.6,96.3,89.5,23.3,0.7,0.0,623,19.5,1,2577.0,2577.0,19.5,-0.1947,0.7
2025-01-02,tirodi,Tirodi Manganese Lease,3200,2335,35.4,85.6,88.3,81.4,22.4,1.6,0.0,865,27.0,1,2456.0,2456.0,23.79,-0.2703,2.3
2025-01-03,tirodi,Tirodi Manganese Lease,3200,2428,35.1,84.9,88.0,86.4,23.0,1.0,0.0,772,24.1,1,2446.7,2446.7,23.92,-0.2412,3.3
2025-01-04,tirodi,Tirodi Manganese Lease,3200,2493,35.6,87.0,86.6,88.2,22.2,1.8,0.0,707,22.1,1,2458.2,2458.2,23.26,-0.2209,5.1
2025-01-05,tirodi,Tirodi Manganese Lease,3200,2428,36.4,86.0,88.0,89.1,22.1,1.9,0.0,772,24.1,1,2452.2,2452.2,23.53,-0.2412,7.0
2025-01-06,tirodi,Tirodi Manganese Lease,3200,2429,35.3,87.3,91.7,86.9,22.5,1.5,0.0,771,24.1,1,2448.3,2448.3,23.7,-0.2409,8.5
2025-01-07,tirodi,Tirodi Manganese Lease,3200,2448,35.8,87.4,89.2,86.1,22.0,2.0,0.0,752,23.5,1,2448.3,2448.3,23.65,-0.235,10.5
2025-01-08,tirodi,Tirodi Manganese Lease,3200,2480,36.8,86.2,88.9,85.0,22.7,1.3,0.0,720,22.5,1,2434.4,2452.2,23.33,-0.225,11.1
2025-01-09,tirodi,Tirodi Manganese Lease,3200,2479,36.8,85.9,90.3,88.6,22.9,1.1,0.0,721,22.5,1,2455.0,2455.2,23.1,-0.2253,10.6
2025-01-10,tirodi,Tirodi Manganese Lease,3200,2407,35.4,86.1,90.7,87.7,22.2,1.8,0.0,793,24.8,1,2452.0,2450.4,23.55,-0.2478,11.4
2025-01-11,tirodi,Tirodi Manganese Lease,3200,2411,35.5,84.6,87.5,86.8,22.9,1.1,0.0,789,24.7,1,2440.3,2446.8,23.85,-0.2466,10.7
2025-01-12,tirodi,Tirodi Manganese Lease,3200,2575,35.8,87.1,90.0,86.8,22.7,1.3,0.0,625,19.5,1,2461.3,2457.5,22.73,-0.1953,10.1
2025-01-13,tirodi,Tirodi Manganese Lease,3200,2517,36.6,85.8,88.7,88.6,22.8,1.2,0.0,683,21.3,1,2473.9,2462.1,22.36,-0.2134,9.8
2025-01-14,tirodi,Tirodi Manganese Lease,3200,2464,35.9,85.1,86.7,87.9,22.3,1.7,0.0,736,23.0,1,2476.1,2462.2,22.53,-0.23,9.5
2025-01-15,tirodi,Tirodi Manganese Lease,3200,2798,36.5,88.1,96.1,91.5,23.4,0.6,0.0,402,12.6,1,2521.6,2484.6,20.01,-0.1256,8.8
2025-01-16,tirodi,Tirodi Manganese Lease,3200,2471,36.8,85.7,89.4,86.6,22.0,2.0,0.0,729,22.8,1,2520.4,2483.8,20.71,-0.2278,9.7
2025-01-17,tirodi,Tirodi Manganese Lease,3200,2496,36.3,85.7,91.7,85.5,22.7,1.3,0.0,704,22.0,1,2533.1,2484.5,21.04,-0.22,9.2
2025-01-18,tirodi,Tirodi Manganese Lease,3200,2514,36.1,86.7,86.3,88.1,22.6,1.4,0.0,686,21.4,1,2547.9,2486.1,21.13,-0.2144,9.5
2025-01-19,tirodi,Tirodi Manganese Lease,3200,2466,37.0,87.0,86.9,87.2,22.5,1.5,0.0,734,22.9,1,2532.3,2485.1,21.57,-0.2294,9.7
2025-01-20,tirodi,Tirodi Manganese Lease,3200,2605,35.9,86.6,91.8,87.3,23.1,0.9,0.0,595,18.6,1,2544.9,2491.0,20.83,-0.1859,9.4
2025-01-21,tirodi,Tirodi Manganese Lease,3200,2680,35.6,87.4,93.5,88.0,23.0,1.0,0.0,520,16.2,1,2575.7,2500.0,19.67,-0.1625,8.7
2025-01-22,tirodi,Tirodi Manganese Lease,3200,2614,35.8,86.3,87.1,92.2,22.4,1.6,0.0,586,18.3,1,2549.4,2505.2,19.33,-0.1831,9.7
2025-01-23,tirodi,Tirodi Manganese Lease,3200,2673,36.6,85.5,89.3,88.4,23.2,0.8,0.0,527,16.5,1,2578.3,2512.5,18.62,-0.1647,8.5
2025-01-24,tirodi,Tirodi Manganese Lease,3200,2550,36.4,85.2,95.9,88.8,23.2,0.8,0.0,650,20.3,1,2586.0,2514.1,19.04,-0.2031,8.0
2025-01-25,tirodi,Tirodi Manganese Lease,3200,2385,36.1,87.7,89.2,84.0,22.5,1.5,0.0,815,25.5,1,2567.6,2508.9,20.66,-0.2547,8.1
2025-01-26,tirodi,Tirodi Manganese Lease,3200,2529,35.9,86.4,94.7,89.3,22.9,1.1,0.0,671,21.0,1,2576.6,2509.7,20.74,-0.2097,7.7
2025-01-27,tirodi,Tirodi Manganese Lease,3200,2490,36.0,86.9,85.5,89.4,22.1,1.9,0.0,710,22.2,1,2560.1,2509.0,21.11,-0.2219,8.7
2025-01-28,tirodi,Tirodi Manganese Lease,3200,2519,36.5,85.3,87.1,90.2,22.2,1.8,0.0,681,21.3,1,2537.1,2509.3,21.15,-0.2128,9.5
2025-01-29,tirodi,Tirodi Manganese Lease,3200,2368,35.8,85.1,91.0,85.6,22.7,1.3,0.0,832,26.0,1,2502.0,2504.4,22.37,-0.26,9.2
2025-01-30,tirodi,Tirodi Manganese Lease,3200,2484,36.3,86.2,92.7,87.1,23.0,1.0,0.0,716,22.4,1,2475.0,2503.8,22.37,-0.2238,9.4
2025-01-31,tirodi,Tirodi Manganese Lease,3200,2557,36.1,87.5,92.8,90.1,22.8,1.2,0.0,643,20.1,1,2476.0,2503.1,21.81,-0.2009,9.8
2025-02-01,tirodi,Tirodi Manganese Lease,3200,2588,35.7,87.2,92.0,87.4,22.6,1.4,0.0,612,19.1,1,2505.0,2511.5,21.13,-0.1912,9.7
2025-02-02,tirodi,Tirodi Manganese Lease,3200,2373,36.6,86.3,89.5,87.0,22.1,1.9,0.0,827,25.8,1,2482.7,2509.7,22.3,-0.2584,10.5
2025-02-03,tirodi,Tirodi Manganese Lease,3200,2464,37.1,85.9,88.7,88.4,22.1,1.9,0.0,736,23.0,1,2479.0,2508.7,22.47,-0.23,10.5
2025-02-04,tirodi,Tirodi Manganese Lease,3200,2536,36.4,87.5,85.7,87.8,22.2,1.8,0.0,664,20.8,1,2481.4,2512.3,22.05,-0.2075,10.5
2025-02-05,tirodi,Tirodi Manganese Lease,3200,2660,36.4,86.4,94.3,87.1,23.4,0.6,0.0,540,16.9,1,2523.1,2520.0,20.77,-0.1688,9.8
2025-02-06,tirodi,Tirodi Manganese Lease,3200,2434,36.1,86.6,88.8,86.3,22.4,1.6,0.0,766,23.9,1,2516.0,2519.6,21.55,-0.2394,10.4
2025-02-07,tirodi,Tirodi Manganese Lease,3200,2573,35.7,86.1,87.6,91.0,22.7,1.3,0.0,627,19.6,1,2518.3,2522.7,21.06,-0.1959,10.5
2025-02-08,tirodi,Tirodi Manganese Lease,3200,2401,36.4,85.6,91.3,84.5,22.6,1.4,0.0,799,25.0,1,2491.6,2520.1,22.05,-0.2497,10.5
2025-02-09,tirodi,Tirodi Manganese Lease,3200,2435,35.7,87.2,85.2,87.5,22.0,2.0,0.0,765,23.9,1,2500.4,2521.0,22.51,-0.2391,10.6
2025-02-10,tirodi,Tirodi Manganese Lease,3200,2569,36.6,85.8,89.3,91.1,22.4,1.6,0.0,631,19.7,1,2515.4,2526.3,21.81,-0.1972,10.3
2025-02-11,tirodi,Tirodi Manganese Lease,3200,2609,36.3,86.1,88.3,89.5,22.3,1.7,0.0,591,18.5,1,2525.9,2527.4,20.98,-0.1847,10.2
2025-02-12,tirodi,Tirodi Manganese Lease,3200,2652,36.7,87.9,91.7,87.0,22.8,1.2,0.0,548,17.1,1,2524.7,2531.9,20.01,-0.1713,10.8
2025-02-13,tirodi,Tirodi Manganese Lease,3200,2526,36.3,85.8,94.4,87.5,22.7,1.3,0.0,674,21.1,1,2537.9,2534.0,20.28,-0.2106,10.5
2025-02-14,tirodi,Tirodi Manganese Lease,3200,2515,36.0,86.0,89.6,87.5,22.6,1.4,0.0,685,21.4,1,2529.6,2524.5,20.56,-0.2141,10.6
2025-02-15,tirodi,Tirodi Manganese Lease,3200,2417,36.0,87.3,87.6,86.6,22.2,1.8,0.0,783,24.5,1,2531.9,2522.7,21.55,-0.2447,11.0
2025-02-16,tirodi,Tirodi Manganese Lease,3200,2651,36.9,85.5,93.3,90.0,22.9,1.1,0.0,549,17.2,1,2562.7,2527.9,20.46,-0.1716,10.1
2025-02-17,tirodi,Tirodi Manganese Lease,3200,1859,36.6,87.7,65.8,89.1,16.6,7.4,0.0,1341,41.9,1,2461.3,2506.1,25.82,-0.4191,15.9
2025-02-18,tirodi,Tirodi Manganese Lease,3200,2575,35.9,86.4,91.1,90.0,22.0,2.0,0.0,625,19.5,1,2456.4,2509.7,24.24,-0.1953,16.2
2025-02-19,tirodi,Tirodi Manganese Lease,3200,2446,36.9,85.5,90.2,86.2,22.8,1.2,0.0,754,23.6,1,2427.0,2504.4,24.08,-0.2356,16.2
2025-02-20,tirodi,Tirodi Manganese Lease,3200,2475,37.4,87.9,92.0,86.9,22.6,1.4,0.0,725,22.7,1,2419.7,2497.6,23.73,-0.2266,16.3
2025-02-21,tirodi,Tirodi Manganese Lease,3200,2604,35.8,85.2,93.3,91.1,22.6,1.4,0.0,596,18.6,1,2432.4,2497.2,22.45,-0.1862,16.3
2025-02-22,tirodi,Tirodi Manganese Lease,3200,2445,36.5,88.1,89.8,85.5,22.8,1.2,0.0,755,23.6,1,2436.4,2489.6,22.74,-0.2359,15.7
2025-02-23,tirodi,Tirodi Manganese Lease,3200,2511,35.3,85.4,93.9,86.9,22.8,1.2,0.0,689,21.5,1,2416.4,2488.3,22.43,-0.2153,15.8
2025-02-24,tirodi,Tirodi Manganese Lease,3200,2435,36.0,86.2,90.4,85.3,22.9,1.1,0.0,765,23.9,1,2498.7,2490.0,22.8,-0.2391,9.5
2025-02-25,tirodi,Tirodi Manganese Lease,3200,2575,36.4,87.0,88.9,90.5,22.4,1.6,0.0,625,19.5,1,2498.7,2491.5,21.97,-0.1953,9.1
2025-02-26,tirodi,Tirodi Manganese Lease,3200,2658,36.9,87.0,92.7,91.1,23.4,0.6,0.0,542,16.9,1,2529.0,2497.1,20.7,-0.1694,8.5
2025-02-27,tirodi,Tirodi Manganese Lease,3200,2606,36.8,86.2,94.8,88.3,22.9,1.1,0.0,594,18.6,1,2547.7,2500.0,20.18,-0.1856,8.2
2025-02-28,tirodi,Tirodi Manganese Lease,3200,2318,36.5,85.4,92.3,81.0,22.6,1.4,0.0,882,27.6,1,2506.9,2498.4,22.03,-0.2756,8.2
2025-03-01,tirodi,Tirodi Manganese Lease,3200,2661,36.1,85.9,94.7,91.4,23.3,0.7,0.0,539,16.8,1,2537.7,2504.3,20.73,-0.1684,7.7
2025-03-02,tirodi,Tirodi Manganese Lease,3200,2624,35.9,85.1,97.4,88.9,23.4,0.6,0.0,576,18.0,1,2553.9,2506.5,20.04,-0.18,7.1
2025-03-03,tirodi,Tirodi Manganese Lease,3200,2557,35.4,84.6,86.7,89.5,22.7,1.3,0.0,643,20.1,1,2571.3,2505.5,20.06,-0.2009,7.3
2025-03-04,tirodi,Tirodi Manganese Lease,3200,2717,36.1,87.7,94.5,93.0,23.3,0.7,0.0,483,15.1,1,2591.6,2516.9,18.82,-0.1509,6.4
2025-03-05,tirodi,Tirodi Manganese Lease,3200,2635,32.0,85.2,92.3,91.7,22.8,1.2,0.0,565,17.7,1,2588.3,2522.6,18.54,-0.1766,7.0
2025-03-06,tirodi,Tirodi Manganese Lease,3200,2725,36.2,86.6,95.4,88.7,23.3,0.7,0.0,475,14.8,1,2605.3,2528.9,17.6,-0.1484,6.6
2025-03-07,tirodi,Tirodi Manganese Lease,3200,2556,36.6,88.1,90.8,87.3,22.0,2.0,0.0,644,20.1,1,2639.3,2525.5,18.23,-0.2013,7.2
2025-03-08,tirodi,Tirodi Manganese Lease,3200,2578,36.6,85.8,88.6,90.8,22.3,1.7,0.0,622,19.4,1,2627.4,2530.3,18.52,-0.1944,8.2
2025-03-09,tirodi,Tirodi Manganese Lease,3200,2683,37.7,87.7,85.1,91.4,22.3,1.7,0.0,517,16.2,1,2635.9,2533.9,17.94,-0.1616,9.3
2025-03-10,tirodi,Tirodi Manganese Lease,3200,2514,37.0,86.6,94.6,86.5,23.4,0.6,0.0,686,21.4,1,2629.7,2537.7,18.81,-0.2144,8.6
2025-03-11,tirodi,Tirodi Manganese Lease,3200,2529,36.9,86.6,89.5,85.5,22.9,1.1,0.0,671,21.0,1,2602.9,2540.8,19.35,-0.2097,9.0
